id	sn	s1	s2	s3	s4	s5	s6	d	dp2	dp2s	d2	d2s	dp4	dp4s	d4	d4s
48039	2	1	0	0	1	0	0	2	2	9	2	9	2	9	2	9
48041	1	1	0	0	0	0	0	2	2	9	2	9	2	9	2	9
48043	1	1	0	0	0	0	0	0	1	8	0	8	1	8	0	8
48045	0	0	0	0	0	0	0	2	2	8	2	8	2	8	2	8
48047	0	0	0	0	0	0	0	1	1	8	0	8	1	9	1	8
48049	1	0	1	0	0	0	0	2	2	9	2	9	2	9	2	8
48051	0	0	0	0	0	0	0	2	2	9	2	9	2	9	2	9
48053	0	0	0	0	0	0	0	2	2	9	2	9	2	9	2	9
48055	0	0	0	0	0	0	0	1	2	9	1	9	2	9	1	9
48057	0	0	0	0	0	0	0	1	1	9	1	9	1	9	1	8
48059	0	0	0	0	0	0	0	2	2	9	2	9	2	9	2	8
48061	3	1	0	0	1	0	1	0	0	8	0	8	1	8	0	8
48063	0	0	0	0	0	0	0	3	4	9	4	9	3	9	3	8
48065	0	0	0	0	0	0	0	2	2	8	2	8	2	8	2	8
48067	0	0	0	0	0	0	0	3	5	9	4	9	4	9	3	8
48069	0	0	0	0	0	0	0	1	2	8	2	8	1	8	1	8
48071	0	0	0	0	0	0	0	2	2	9	2	9	2	9	2	8
48073	2	0	1	0	0	1	0	3	3	9	3	9	3	9	3	8
48075	0	0	0	0	0	0	0	2	2	8	2	8	2	8	2	8
48077	0	0	0	0	0	0	0	2	3	9	3	9	3	9	2	8
48079	0	0	0	0	0	0	0	1	2	8	1	8	1	8	1	8
48081	0	0	0	0	0	0	0	1	2	9	1	8	1	9	1	8
48083	0	0	0	0	0	0	0	2	2	9	2	9	2	9	1	8
48085	2	1	0	0	1	0	0	3	4	9	4	9	3	9	3	9
48087	0	0	0	0	0	0	0	2	3	8	2	8	2	8	2	8
48089	0	0	0	0	0	0	0	2	2	9	2	9	2	9	1	9
48091	0	0	0	0	0	0	0	1	1	9	1	9	1	9	1	9
48093	0	0	0	0	0	0	0	2	2	9	2	9	2	9	2	8
48095	0	0	0	0	0	0	0	1	2	9	1	9	1	9	1	8
48097	1	0	0	0	1	0	0	3	4	9	3	9	3	9	3	8
48099	0	0	0	0	0	0	0	2	2	9	2	9	2	9	2	9
48101	0	0	0	0	0	0	0	2	2	8	2	8	2	8	2	8
48103	0	0	0	0	0	0	0	1	1	8	1	8	1	8	1	8
48105	0	0	0	0	0	0	0	1	1	8	1	8	1	8	1	8
48107	0	0	0	0	0	0	0	1	2	8	2	8	2	8	1	8
48109	0	0	0	0	0	0	0	0	1	8	0	8	0	8	0	8
48111	0	0	0	0	0	0	0	2	2	8	2	8	1	8	1	8
48113	45	2	11	10	7	3	12	3	4	9	4	9	3	9	3	9
48115	0	0	0	0	0	0	0	1	1	8	1	8	1	8	1	8
48117	0	0	0	0	0	0	0	1	2	8	2	8	1	8	1	8
48119	0	0	0	0	0	0	0	3	4	9	4	9	3	9	3	8
48121	3	2	0	1	0	0	0	3	4	9	4	9	3	9	3	9
48123	0	0	0	0	0	0	0	1	1	9	1	9	1	9	1	8
48125	0	0	0	0	0	0	0	2	2	8	2	8	2	8	1	8
48127	0	0	0	0	0	0	0	1	1	8	1	8	1	9	1	8
48129	1	0	0	0	1	0	0	2	2	8	2	8	2	8	2	8
48131	0	0	0	0	0	0	0	1	1	8	1	8	1	9	1	8
48133	2	0	0	0	2	0	0	2	2	9	2	9	2	9	2	8
48135	2	1	0	0	1	0	0	1	1	9	1	8	1	9	1	8
48137	0	0	0	0	0	0	0	1	1	9	1	8	1	9	1	8
48139	1	0	1	0	0	0	0	3	3	9	3	9	3	9	3	9
48141	9	1	0	1	1	0	6	0	1	8	1	8	0	8	0	8
48143	1	1	0	0	0	0	0	2	3	9	2	9	2	9	2	9
48145	0	0	0	0	0	0	0	2	2	9	2	9	2	9	2	9
48147	0	0	0	0	0	0	0	3	4	9	4	9	3	9	3	8
48149	0	0	0	0	0	0	0	2	2	9	2	9	2	9	1	9
48151	0	0	0	0	0	0	0	1	2	9	2	8	2	9	1	8
48153	0	0	0	0	0	0	0	1	2	8	2	8	2	8	1	8
48155	0	0	0	0	0	0	0	2	3	9	2	8	2	8	2	8
48157	0	0	0	0	0	0	0	2	2	9	2	9	2	9	2	9
48159	0	0	0	0	0	0	0	3	4	9	4	9	3	9	3	8
48161	0	0	0	0	0	0	0	2	3	9	3	9	3	9	2	9
48163	0	0	0	0	0	0	0	1	1	9	1	9	1	9	1	8
48165	0	0	0	0	0	0	0	1	1	8	1	8	1	8	1	8
48167	3	1	0	0	2	0	0	2	2	9	2	9	2	9	2	8
48169	0	0	0	0	0	0	0	1	2	8	2	8	1	8	1	8
48171	0	0	0	0	0	0	0	1	1	9	1	9	1	9	1	8
48173	0	0	0	0	0	0	0	1	1	8	1	8	1	9	1	8
48175	0	0	0	0	0	0	0	1	1	9	1	9	1	9	1	8
48177	0	0	0	0	0	0	0	1	1	9	1	9	1	9	1	9
48179	0	0	0	0	0	0	0	2	2	8	2	8	2	8	2	8
48181	2	0	1	0	1	0	0	3	4	9	4	9	3	9	3	8
48183	2	0	1	0	1	0	0	3	4	9	4	9	3	9	3	8
48185	0	0	0	0	0	0	0	2	2	9	2	9	2	9	2	9
48187	1	0	1	0	0	0	0	1	1	9	1	9	1	9	1	9
48189	1	0	1	0	0	0	0	1	2	8	2	8	2	8	1	8
48191	0	0	0	0	0	0	0	2	2	8	2	8	2	8	2	8
48193	0	0	0	0	0	0	0	2	2	9	2	9	2	9	2	9
48195	0	0	0	0	0	0	0	2	2	8	2	8	2	8	2	8
48197	0	0	0	0	0	0	0	2	3	9	2	8	2	8	2	8
48199	0	0	0	0	0	0	0	2	3	9	2	9	2	9	2	8
48201	47	6	9	11	3	4	14	2	2	9	2	9	2	9	2	9
48203	3	0	2	0	1	0	0	3	4	9	4	9	4	9	3	8
48205	0	0	0	0	0	0	0	2	2	8	2	8	2	8	1	8
48207	0	0	0	0	0	0	0	2	2	9	2	9	2	9	2	8
48209	1	1	0	0	0	0	0	1	2	9	2	9	2	9	1	9
48211	0	0	0	0	0	0	0	2	3	8	2	8	2	8	2	8
48213	1	0	0	0	1	0	0	3	4	9	3	9	3	9	3	9
48215	5	2	1	1	0	0	1	0	0	8	0	8	1	9	0	8
48217	1	0	0	0	1	0	0	2	3	9	3	9	2	9	2	9
48219	1	0	0	0	1	0	0	1	2	8	1	8	1	8	1	8
48221	0	0	0	0	0	0	0	2	3	9	3	9	2	9	2	9
48223	0	0	0	0	0	0	0	3	4	9	4	9	3	9	3	8
48225	0	0	0	0	0	0	0	2	3	9	3	9	3	9	2	8
48227	2	0	0	0	2	0	0	1	2	9	1	8	1	9	1	8
48229	0	0	0	0	0	0	0	0	1	8	0	8	0	8	0	8
48231	1	1	0	0	0	0	0	3	4	9	4	9	3	9	3	9
48233	1	0	0	0	1	0	0	2	2	8	2	8	2	8	2	8
48235	0	0	0	0	0	0	0	1	1	9	1	8	1	9	1	8
48237	0	0	0	0	0	0	0	2	3	9	3	9	2	9	2	8
48239	0	0	0	0	0	0	0	1	1	9	1	9	1	9	1	8
48241	0	0	0	0	0	0	0	2	3	9	3	9	3	9	2	8
48243	0	0	0	0	0	0	0	0	1	8	1	8	1	8	0	8
48245	4	1	0	0	2	0	1	2	2	9	2	9	2	9	2	8
48247	0	0	0	0	0	0	0	0	1	8	0	8	1	9	0	8
48249	0	0	0	0	0	0	0	1	1	8	1	8	1	9	1	8
48251	1	0	1	0	0	0	0	3	3	9	3	9	3	9	2	9
48253	0	0	0	0	0	0	0	2	2	9	2	9	2	9	2	8
48255	0	0	0	0	0	0	0	1	1	9	1	9	1	9	1	8
48257	1	0	1	0	0	0	0	3	4	9	3	9	3	9	3	9
48259	0	0	0	0	0	0	0	1	1	9	1	9	1	9	1	9
48261	0	0	0	0	0	0	0	1	1	8	0	8	1	9	1	8
48263	0	0	0	0	0	0	0	2	2	9	2	8	2	8	1	8
48265	1	0	1	0	0	0	0	1	1	9	1	9	1	9	1	8
48267	0	0	0	0	0	0	0	1	1	9	1	9	1	9	1	8
48269	0	0	0	0	0	0	0	2	2	9	2	8	2	8	2	8
48271	0	0	0	0	0	0	0	1	1	8	1	8	1	9	1	8
48273	1	1	0	0	0	0	0	1	1	8	1	8	1	9	1	8
48275	0	0	0	0	0	0	0	2	2	9	2	8	2	9	2	8
48277	1	0	0	0	1	0	0	3	5	9	4	9	4	9	3	8
48279	0	0	0	0	0	0	0	1	2	8	1	8	1	8	1	8
48281	0	0	0	0	0	0	0	2	2	9	2	9	2	9	2	9
48283	0	0	0	0	0	0	0	1	1	8	1	8	1	9	1	8
48285	0	0	0	0	0	0	0	1	2	9	1	9	2	9	1	8
48287	0	0	0	0	0	0	0	2	2	9	2	9	2	9	2	9
48289	0	0	0	0	0	0	0	2	3	9	3	9	2	9	2	9
48291	0	0	0	0	0	0	0	2	2	9	2	9	2	9	2	8
48293	0	0	0	0	0	0	0	2	3	9	3	9	2	9	2	9
48295	0	0	0	0	0	0	0	2	3	8	2	8	2	8	2	8
48297	0	0	0	0	0	0	0	1	1	9	1	9	1	9	1	8
48299	0	0	0	0	0	0	0	1	2	9	2	9	2	9	1	9
48301	0	0	0	0	0	0	0	1	1	8	1	8	1	8	1	8
48303	6	2	1	0	0	1	2	1	2	8	2	8	2	9	1	8
48305	0	0	0	0	0	0	0	1	2	8	1	8	1	8	1	8
48307	0	0	0	0	0	0	0	1	2	9	1	9	1	9	1	8
48309	4	0	1	1	2	0	0	2	3	9	2	9	2	9	2	9
48311	0	0	0	0	0	0	0	1	1	9	1	9	1	9	1	8
48313	0	0	0	0	0	0	0	2	3	9	2	9	2	9	2	9
48315	0	0	0	0	0	0	0	3	4	9	4	9	4	9	3	8
48317	0	0	0	0	0	0	0	1	1	8	1	8	1	8	1	8
48319	0	0	0	0	0	0	0	1	2	9	1	9	1	9	1	8
48321	0	0	0	0	0	0	0	1	1	9	1	9	2	9	1	8
48323	0	0	0	0	0	0	0	1	1	8	1	8	1	8	1	8
48325	0	0	0	0	0	0	0	1	1	9	1	9	1	9	1	8
48327	0	0	0	0	0	0	0	1	1	9	1	9	1	9	1	8
48329	1	1	0	0	0	0	0	1	1	8	1	8	1	9	1	8
48331	0	0	0	0	0	0	0	2	2	9	2	9	2	9	2	9
48333	0	0	0	0	0	0	0	2	2	9	2	9	2	9	2	8
48335	0	0	0	0	0	0	0	1	2	9	1	8	1	9	1	8
48337	0	0	0	0	0	0	0	3	3	9	3	9	3	9	2	8
48339	2	0	1	0	1	0	0	2	2	9	2	9	2	9	2	9
48341	0	0	0	0	0	0	0	2	2	8	2	8	2	8	2	8
48343	0	0	0	0	0	0	0	3	5	9	4	9	4	9	3	8
48345	0	0	0	0	0	0	0	2	2	8	2	8	2	8	2	8
48347	1	1	0	0	0	0	0	3	3	9	3	9	3	9	2	8
48349	1	0	0	0	1	0	0	3	3	9	3	9	3	9	2	9
48351	0	0	0	0	0	0	0	2	3	9	3	9	3	9	2	8
48353	1	0	0	0	1	0	0	1	2	9	2	9	2	9	1	8
48355	3	1	0	0	1	0	1	1	1	9	1	9	1	9	1	8
48357	0	0	0	0	0	0	0	2	2	8	2	8	2	8	2	8
48359	0	0	0	0	0	0	0	1	2	8	2	8	1	8	1	8
48361	1	0	0	0	1	0	0	2	3	9	2	9	2	9	2	8
48363	0	0	0	0	0	0	0	2	3	9	3	9	2	9	2	8
48365	1	0	0	0	1	0	0	3	4	9	3	9	3	9	3	8
48367	1	0	0	0	1	0	0	2	3	9	3	9	3	9	2	9
48369	0	0	0	0	0	0	0	1	2	8	1	8	1	8	1	8
48371	0	0	0	0	0	0	0	1	1	8	1	8	1	8	1	8
48373	0	0	0	0	0	0	0	2	3	9	2	9	3	9	2	8
48375	1	0	0	0	1	0	0	2	2	8	2	8	2	8	1	8
48377	0	0	0	0	0	0	0	0	0	8	0	8	0	8	0	8
48379	0	0	0	0	0	0	0	3	4	9	4	9	3	9	3	8
48381	1	1	0	0	0	0	0	2	2	8	2	8	2	8	1	8
48383	0	0	0	0	0	0	0	1	1	8	1	8	1	8	1	8
48385	0	0	0	0	0	0	0	1	1	9	1	9	1	9	1	8
48387	0	0	0	0	0	0	0	3	5	9	4	9	4	9	3	8
48389	0	0	0	0	0	0	0	1	1	8	1	8	1	8	1	8
48391	0	0	0	0	0	0	0	1	1	9	1	9	1	9	1	8
48393	0	0	0	0	0	0	0	2	2	8	2	8	2	8	2	8
48395	0	0	0	0	0	0	0	2	2	9	2	9	2	9	2	9
48397	0	0	0	0	0	0	0	3	4	9	4	9	3	9	3	9
48399	0	0	0	0	0	0	0	1	2	9	1	9	1	9	1	8
48401	0	0	0	0	0	0	0	3	4	9	3	9	3	9	3	8
48403	0	0	0	0	0	0	0	3	3	9	3	9	3	9	2	8
48405	0	0	0	0	0	0	0	3	3	9	3	9	3	9	2	8
48407	0	0	0	0	0	0	0	2	2	9	2	9	2	9	2	8
48409	0	0	0	0	0	0	0	1	1	9	1	8	1	9	1	8
48411	0	0	0	0	0	0	0	2	2	9	2	9	2	9	1	8
48413	0	0	0	0	0	0	0	1	1	9	1	8	1	9	1	8
48415	1	0	0	0	1	0	0	1	2	9	2	8	1	9	1	8
48417	0	0	0	0	0	0	0	2	2	9	2	9	2	9	2	8
48419	0	0	0	0	0	0	0	3	4	9	3	9	3	9	3	8
48421	0	0	0	0	0	0	0	2	2	8	2	8	2	8	2	8
48423	3	1	1	0	1	0	0	3	4	9	3	9	3	9	3	8
48425	0	0	0	0	0	0	0	2	3	9	3	9	2	9	2	9
48427	0	0	0	0	0	0	0	0	0	8	0	8	0	8	0	8
48429	0	0	0	0	0	0	0	2	2	9	2	9	2	9	2	8
48431	0	0	0	0	0	0	0	1	1	9	1	8	1	9	1	8
48433	0	0	0	0	0	0	0	2	2	9	2	8	2	9	2	8
48435	0	0	0	0	0	0	0	1	1	8	1	8	1	9	1	8
48437	0	0	0	0	0	0	0	1	2	8	2	8	2	8	1	8
48439	22	2	6	3	1	1	9	3	3	9	3	9	3	9	3	9
48441	3	0	3	0	0	0	0	2	2	9	2	9	2	9	2	8
48443	0	0	0	0	0	0	0	1	1	8	1	8	1	8	1	8
48445	0	0	0	0	0	0	0	1	2	8	1	8	1	8	1	8
48447	0	0	0	0	0	0	0	2	2	9	2	9	2	9	2	8
48449	1	0	0	0	1	0	0	3	5	9	4	9	4	9	3	8
48451	1	1	0	0	0	0	0	1	1	9	1	8	1	9	1	8
48453	25	1	6	9	1	0	8	2	2	9	2	9	2	9	2	9
48455	0	0	0	0	0	0	0	2	3	9	3	9	3	9	2	8
48457	0	0	0	0	0	0	0	2	3	9	3	9	3	9	2	8
48459	0	0	0	0	0	0	0	3	4	9	4	9	3	9	3	8
48461	0	0	0	0	0	0	0	1	1	8	1	8	1	8	1	8
48463	1	0	0	0	1	0	0	1	1	9	1	9	1	9	1	8
48465	0	0	0	0	0	0	0	1	1	8	1	8	1	8	1	8
48467	0	0	0	0	0	0	0	3	4	9	3	9	3	9	3	9
48469	2	1	0	0	1	0	0	1	1	9	1	9	1	9	1	8
48471	1	1	0	0	0	0	0	2	2	9	2	9	3	9	2	9
48473	1	1	0	0	0	0	0	2	2	9	2	9	2	9	2	9
48475	0	0	0	0	0	0	0	1	1	8	1	8	1	8	1	8
48477	1	0	0	0	1	0	0	2	2	9	2	9	2	9	2	9
48479	3	1	0	0	1	0	1	0	1	8	0	8	1	9	0	8
48481	1	0	0	0	1	0	0	1	2	9	2	9	2	9	1	8
48483	0	0	0	0	0	0	0	2	3	8	2	8	2	8	2	8
48485	1	1	0	0	0	0	0	2	3	9	3	9	3	9	2	8
48487	1	0	0	0	1	0	0	2	3	9	3	8	2	8	2	8
48489	0	0	0	0	0	0	0	0	0	8	0	8	1	8	0	8
48491	4	0	1	2	0	0	1	2	2	9	2	9	2	9	2	9
48493	0	0	0	0	0	0	0	1	1	9	1	9	1	9	1	8
48495	0	0	0	0	0	0	0	1	1	8	1	8	1	8	1	8
48497	0	0	0	0	0	0	0	3	3	9	3	9	3	9	2	9
48499	1	0	1	0	0	0	0	3	4	9	4	9	3	9	3	8
48501	0	0	0	0	0	0	0	1	1	8	1	8	1	8	1	8
48503	0	0	0	0	0	0	0	2	3	9	2	9	2	9	2	8
48505	0	0	0	0	0	0	0	0	0	8	0	8	0	8	0	8
48507	0	0	0	0	0	0	0	1	1	8	1	8	1	9	1	8
49001	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2
49003	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	2
49005	3	1	1	0	1	0	0	0	0	1	0	0	0	1	0	2
49007	0	0	0	0	0	0	0	1	1	0	1	0	0	1	0	2
49009	0	0	0	0	0	0	0	1	1	0	1	0	0	1	1	2
49011	4	0	0	3	1	0	0	0	0	1	0	1	0	1	0	2
49013	0	0	0	0	0	0	0	1	1	0	1	0	0	1	1	2
49015	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	2
49017	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2
49019	0	0	0	0	0	0	0	1	1	0	1	0	1	0	1	2
49021	2	1	0	0	0	0	1	0	0	0	0	0	0	1	0	2
49023	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	2
49025	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2
49027	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2
49029	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	2
49031	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2
49033	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	2
49035	24	1	6	11	1	1	4	1	0	1	1	1	0	1	1	2
49037	0	0	0	0	0	0	0	1	1	0	1	0	1	0	1	2
49039	1	1	0	0	0	0	0	0	0	1	1	0	0	1	0	2
49041	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2
49043	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	2
49045	1	0	0	0	1	0	0	0	0	1	0	1	0	1	0	2
49047	0	0	0	0	0	0	0	1	1	0	1	0	1	1	1	2
49049	8	1	2	3	1	0	1	1	0	1	1	1	0	1	1	2
49051	1	0	0	0	0	0	1	1	0	1	1	1	0	1	0	2
49053	5	1	1	0	0	0	3	0	0	0	0	0	0	1	0	2
49055	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	2
49057	4	1	1	1	1	0	0	0	0	1	0	1	0	1	0	2
50001	1	0	1	0	0	0	0	3	1	0	2	0	4	0	4	1
50003	2	0	2	0	0	0	0	4	2	0	3	0	5	0	5	1
50005	1	1	0	0	0	0	0	2	1	0	1	0	3	0	3	1
50007	5	1	3	0	1	0	0	3	1	0	2	0	3	0	4	1
50009	0	0	0	0	0	0	0	2	1	0	1	0	2	0	3	1
50011	0	0	0	0	0	0	0	2	1	0	1	0	3	0	3	1
50013	0	0	0	0	0	0	0	2	1	0	1	0	3	0	3	1
50015	1	1	0	0	0	0	0	2	1	0	1	0	3	0	3	1
50017	1	1	0	0	0	0	0	3	1	0	2	0	3	0	4	1
50019	1	0	1	0	0	0	0	2	1	0	1	0	2	0	3	1
50021	3	1	2	0	0	0	0	4	2	0	2	0	4	0	5	1
50023	4	0	3	1	0	0	0	3	1	0	1	0	3	0	4	1
50025	4	0	4	0	0	0	0	4	2	0	2	0	5	0	5	1
50027	1	0	1	0	0	0	0	3	1	0	2	0	4	0	4	1
51001	1	0	0	0	1	0	0	6	4	5	5	5	6	6	6	6
51003	1	0	0	0	1	0	0	8	7	5	7	5	8	6	8	6
51005	1	0	0	0	1	0	0	8	7	5	8	5	9	6	8	6
51007	0	0	0	0	0	0	0	7	6	5	6	5	7	6	7	6
51009	1	0	1	0	0	0	0	7	7	5	7	5	8	6	8	6
51011	0	0	0	0	0	0	0	7	7	5	7	5	8	6	7	6
51013	9	0	2	7	0	0	0	9	6	5	7	5	9	6	9	7
51015	1	0	0	0	1	0	0	8	7	5	8	5	8	6	8	6
51017	0	0	0	0	0	0	0	8	7	5	8	5	9	6	8	6
51019	0	0	0	0	0	0	0	7	7	5	7	5	8	6	8	6
51021	0	0	0	0	0	0	0	8	8	5	8	5	8	5	8	6
51023	0	0	0	0	0	0	0	8	7	5	8	5	8	6	8	6
51025	1	0	0	0	1	0	0	6	6	5	6	5	7	6	6	6
51027	2	0	2	0	0	0	0	8	9	5	8	5	8	5	8	5
51029	0	0	0	0	0	0	0	7	6	5	7	5	8	6	7	6
51031	0	0	0	0	0	0	0	7	7	5	7	5	8	6	8	6
51033	0	0	0	0	0	0	0	7	6	5	7	5	8	6	8	6
51035	0	0	0	0	0	0	0	8	8	5	8	5	8	5	8	6
51036	0	0	0	0	0	0	0	6	5	5	6	6	7	6	7	6
51037	0	0	0	0	0	0	0	7	6	5	7	5	7	6	7	6
51041	7	1	0	2	1	0	3	7	6	5	6	6	7	6	7	7
51043	0	0	0	0	0	0	0	8	6	5	8	5	9	6	9	6
51045	0	0	0	0	0	0	0	8	8	5	8	5	8	6	8	6
51047	0	0	0	0	0	0	0	8	6	5	7	5	9	6	8	6
51049	0	0	0	0	0	0	0	7	6	5	7	5	8	6	7	6
51051	0	0	0	0	0	0	0	8	9	5	8	5	8	5	8	5
51053	1	0	0	0	1	0	0	6	6	5	6	5	7	6	7	6
51057	0	0	0	0	0	0	0	7	5	5	6	5	8	6	7	6
51059	13	1	0	8	1	0	3	8	6	5	7	5	9	6	9	7
51061	0	0	0	0	0	0	0	8	6	5	7	5	9	6	8	6
51063	0	0	0	0	0	0	0	8	8	5	8	5	8	6	8	6
51065	0	0	0	0	0	0	0	7	6	5	7	5	8	6	8	6
51067	1	0	1	0	0	0	0	7	7	5	7	5	8	6	8	6
51069	1	0	0	0	1	0	0	8	6	5	8	5	9	6	9	6
51071	0	0	0	0	0	0	0	8	8	5	8	5	9	6	8	6
51073	1	0	0	0	1	0	0	6	5	5	5	5	7	6	6	6
51075	0	0	0	0	0	0	0	7	6	5	7	5	8	6	7	6
51077	0	0	0	0	0	0	0	8	8	5	8	5	8	5	8	5
51079	0	0	0	0	0	0	0	8	6	5	7	5	8	6	8	6
51081	0	0	0	0	0	0	0	6	5	5	6	5	7	6	6	6
51083	0	0	0	0	0	0	0	7	7	5	7	5	7	6	7	6
51085	1	0	1	0	0	0	0	7	6	5	6	6	8	6	7	7
51087	9	0	2	3	1	1	2	7	6	5	7	6	8	6	7	7
51089	1	0	0	0	1	0	0	7	8	5	7	5	8	6	7	6
51091	0	0	0	0	0	0	0	8	7	5	8	5	9	6	8	6
51093	0	0	0	0	0	0	0	6	4	5	5	5	6	6	6	6
51095	0	0	0	0	0	0	0	6	5	5	6	5	7	6	6	6
51097	0	0	0	0	0	0	0	7	5	5	6	5	7	6	7	6
51099	0	0	0	0	0	0	0	7	5	5	7	5	8	6	8	6
51101	0	0	0	0	0	0	0	7	5	5	6	5	7	6	7	6
51103	0	0	0	0	0	0	0	6	5	5	6	5	7	6	7	6
51105	0	0	0	0	0	0	0	8	9	5	8	5	8	5	8	5
51107	2	0	1	1	0	0	0	8	6	5	7	5	9	6	9	6
51109	0	0	0	0	0	0	0	7	6	5	7	5	8	6	8	6
51111	0	0	0	0	0	0	0	7	6	5	6	5	7	6	7	6
51113	0	0	0	0	0	0	0	8	6	5	7	5	8	6	8	6
51115	0	0	0	0	0	0	0	6	4	5	5	5	7	6	6	6
51117	0	0	0	0	0	0	0	6	6	5	6	5	7	6	7	6
51119	0	0	0	0	0	0	0	6	5	5	6	5	7	6	7	6
51121	2	1	1	0	0	0	0	8	8	5	8	5	8	6	8	6
51125	0	0	0	0	0	0	0	8	7	5	7	5	8	6	8	6
51127	0	0	0	0	0	0	0	6	5	5	6	5	7	6	7	6
51131	0	0	0	0	0	0	0	5	4	5	5	5	6	6	6	6
51133	0	0	0	0	0	0	0	6	5	5	6	5	7	6	7	6
51135	0	0	0	0	0	0	0	7	6	5	6	5	7	6	7	6
51137	1	0	0	0	1	0	0	8	6	5	7	5	8	6	8	6
51139	0	0	0	0	0	0	0	8	6	5	8	5	9	6	8	6
51141	0	0	0	0	0	0	0	7	8	5	7	5	8	6	7	6
51143	0	0	0	0	0	0	0	7	7	5	7	5	8	6	7	6
51145	0	0	0	0	0	0	0	7	6	5	6	5	8	6	7	6
51147	2	1	1	0	0	0	0	7	6	5	7	5	8	6	7	6
51149	0	0	0	0	0	0	0	6	5	5	6	6	7	6	7	6
51153	1	0	0	0	0	0	1	8	6	5	7	5	9	6	8	6
51155	1	0	0	0	1	0	0	8	8	5	8	5	8	6	8	6
51157	0	0	0	0	0	0	0	8	6	5	7	5	9	6	8	6
51159	0	0	0	0	0	0	0	7	5	5	6	5	7	6	7	6
51161	2	0	1	0	0	0	1	8	8	5	8	5	8	6	8	6
51163	0	0	0	0	0	0	0	8	7	5	8	5	9	6	8	6
51165	1	0	1	0	0	0	0	8	7	5	8	5	9	6	8	6
51167	0	0	0	0	0	0	0	8	9	5	8	5	8	5	8	5
51169	0	0	0	0	0	0	0	8	9	5	8	5	8	5	8	5
51171	0	0	0	0	0	0	0	8	6	5	8	5	9	6	8	6
51173	0	0	0	0	0	0	0	8	9	5	8	5	8	5	8	5
51175	0	0	0	0	0	0	0	6	5	5	5	5	6	6	6	6
51177	2	0	1	0	0	0	1	7	6	5	7	5	8	6	8	6
51179	0	0	0	0	0	0	0	8	6	5	7	5	8	6	8	6
51181	0	0	0	0	0	0	0	6	5	5	5	5	7	6	6	6
51183	0	0	0	0	0	0	0	6	5	5	6	5	7	6	6	6
51185	2	0	1	0	1	0	0	8	9	5	8	5	8	5	8	5
51187	0	0	0	0	0	0	0	8	6	5	8	5	9	6	8	6
51191	2	0	1	0	1	0	0	8	9	5	8	5	8	5	8	5
51193	0	0	0	0	0	0	0	7	5	5	6	5	8	6	7	6
51195	2	1	0	0	1	0	0	8	9	5	8	5	8	5	8	5
51197	1	0	0	0	1	0	0	8	8	5	8	5	8	5	8	6
51199	0	0	0	0	0	0	0	6	4	5	5	6	7	6	6	6
51510	1	0	0	0	0	0	1	8	6	5	7	5	9	6	9	7
51515	0	0	0	0	0	0	0	8	7	5	7	5	8	6	8	6
51520	0	0	0	0	0	0	0	8	9	5	8	5	8	5	8	5
51530	1	0	1	0	0	0	0	8	7	5	8	5	8	6	8	6
51540	1	1	0	0	0	0	0	8	7	5	7	5	9	6	8	6
51550	4	0	1	0	0	0	3	5	4	5	5	6	6	6	6	6
51560	0	0	0	0	0	0	0	8	7	5	8	5	9	6	8	6
51570	1	0	0	0	0	0	1	7	5	5	6	6	7	6	7	6
51580	0	0	0	0	0	0	0	8	7	5	8	5	9	6	8	6
51590	4	0	2	0	1	0	1	7	7	5	7	5	7	6	7	6
51595	0	0	0	0	0	0	0	6	5	5	6	5	7	6	6	6
51600	0	0	0	0	0	0	0	8	6	5	7	5	9	6	9	7
51610	1	0	0	0	0	0	1	9	6	5	8	6	9	6	9	7
51620	1	0	0	0	1	0	0	6	5	5	5	5	6	6	6	6
51630	1	1	0	0	0	0	0	7	6	5	7	5	8	6	8	6
51640	0	0	0	0	0	0	0	8	8	5	8	5	8	5	8	6
51650	4	0	2	1	1	0	0	6	4	5	5	6	6	6	6	6
51660	2	1	1	0	0	0	0	8	7	5	8	5	9	6	8	6
51670	0	0	0	0	0	0	0	6	5	5	6	6	7	6	7	6
51678	2	1	1	0	0	0	0	8	7	5	8	5	9	6	8	6
51680	7	0	4	0	1	1	1	8	7	5	7	5	8	6	8	6
51683	0	0	0	0	0	0	0	8	6	5	7	5	9	6	9	6
51685	0	0	0	0	0	0	0	8	6	5	7	5	9	6	9	6
51690	0	0	0	0	0	0	0	7	8	5	7	5	8	6	7	6
51700	4	1	0	0	0	1	2	6	4	5	5	6	7	6	6	6
